交易账号,交易户名,证件号码,开户行,交易日期,交易时间,交易金额,交易余额,收付标志,对手账号,对手户名,对手证件号码,对手开户行,交易渠道
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,78,131921,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,0,131922,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,38,131959,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,0,131960,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,78,132037,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,0,132038,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,150,132187,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,0,132188,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,1954,134142,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,5,134147,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,1425,135572,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,4,135576,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,3,135578,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43932,1,8,135586,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,244,135830,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,1,135831,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,200,136030,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,1,136031,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,66,136097,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,0,136097,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,395,136492,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,1,136493,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,298,136791,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,1,136792,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,85,136877,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,0,136877,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,19,136896,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,0,0,136896,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,579,137474,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,137476,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,70,137546,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,137546,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,259,137805,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,137806,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,349,138155,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,138156,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,445,138601,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,138602,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,409,139011,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,139012,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,125,139137,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,139137,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,345,139482,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,139483,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,650,140133,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,140135,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,68,140203,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,140203,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,58,140261,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,140261,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,38,140299,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,140299,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,68,140367,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,140367,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,648,141015,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,141017,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,45,141062,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,141062,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,678,141740,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,141742,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,257,141999,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,142000,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,878,142878,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,142880,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,130,143009,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,143010,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,494,143504,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,143505,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,19,143524,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,143524,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,19,143543,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,143543,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,135,143677,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,143678,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,284,143962,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,143963,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,267,144230,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,144231,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,35,144266,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,144266,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,484,144750,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,144751,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,58,144809,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,144809,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,674,145483,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,145485,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,515,146000,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,146001,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,78,146079,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,146079,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,703,146782,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,146784,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,115,146899,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,146899,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,878,147777,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,147779,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2463,150242,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,6,150248,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,788,151036,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,151038,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,349,151387,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,151388,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,797,152185,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,152187,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,135,152321,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,152322,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,415,152737,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,1,152738,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,10,152748,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,152748,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,56,152804,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,152804,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,788,153591,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,2,153594,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,29,153623,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43933,1,0,153623,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,1744,155366,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,4,155371,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,298,155669,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,1,155670,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,69,155739,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,0,155739,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,124,155863,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,0,155863,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,934,156797,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,4,156801,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,138,156938,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,0,156939,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,279,158348,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,0,1,158348,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,59,158407,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,158407,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,48,158455,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,158455,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,479,158934,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,1,158935,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,298,159233,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,1,159234,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,40,159274,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,159274,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,272,159547,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,1,159547,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,104,159651,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,159651,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,688,160339,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,2,160341,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,878,161219,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,2,161221,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,85,161306,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,161306,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,658,161965,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,2,161966,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,596,162562,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,1,162563,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,507,163070,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,1,163071,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,417,163488,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,1,163489,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,275,163765,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,1,163765,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,99,163864,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,163864,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,112,163976,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,163976,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,85,164061,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,164061,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,4,164066,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,0,164066,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,648,164714,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,2,164716,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43934,1,297,165013,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
